id,road,side way,buildings,wall,fence,pole,signal light,traffic sign,vegetation,terrain,sky,people,rider,car,truck,bus,train,motor,bicycle
50f42bbcfdc9f065f000171e,0.004116666666666667,0.006441666666666667,0.37599166666666667,0.0,0.015391666666666666,0.004108333333333334,0.0,0.0,0.15529166666666666,0.27566666666666667,0.162875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011666666666666667
513e5e78fdc9f0358700b0a0,0.2596583333333333,0.0,0.0,0.0,0.028183333333333335,0.0,0.0,0.0,0.7121583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50f42badfdc9f065f00015a4,0.24104166666666665,0.0020833333333333333,0.06621666666666666,0.0,0.0005,0.000425,0.0,0.0,0.32250833333333334,0.061875,0.163125,0.0,0.0,0.142225,0.0,0.0,0.0,0.0,0.0
513e6482fdc9f0358700b834,0.278775,0.039925,0.25955833333333334,0.09796666666666666,0.02965833333333333,0.019958333333333335,0.0,0.008533333333333334,0.004516666666666667,0.0,0.26105833333333334,3.3333333333333335e-05,0.0,0.0,0.0,0.0,1.6666666666666667e-05,0.0,0.0
5140cc41fdc9f04926002d5e,0.11621666666666666,0.16120833333333334,0.5587166666666666,0.0,0.046516666666666664,0.0031166666666666665,0.0,0.002625,0.01535,0.0,0.05815,3.3333333333333335e-05,0.0,0.014808333333333333,0.0,0.0,0.0,0.0,0.023258333333333332
513f2fb2fdc9f0358700de0d,0.18513333333333334,0.028516666666666666,0.13379166666666667,0.0,0.0,0.0035916666666666666,0.0,0.000825,0.5132833333333333,0.0,0.003175,7.5e-05,0.0,0.1279,0.0,0.0,0.0,0.0018083333333333332,0.0019
50f42c73fdc9f065f0001cd2,0.13488333333333333,0.05806666666666667,0.0,0.0020583333333333335,0.08778333333333334,0.003416666666666667,0.0,0.00345,0.630075,0.048258333333333334,0.0,0.0,0.0,0.03200833333333333,0.0,0.0,0.0,0.0,0.0
513e6eeffdc9f0358700c4d7,0.44143333333333334,0.0009166666666666666,0.245975,0.0,0.012125,0.016291666666666666,0.0,0.0016333333333333334,0.1887,0.0067083333333333335,0.08215,0.0,0.0,0.004066666666666666,0.0,0.0,0.0,0.0,0.0
513e5cd2fdc9f0358700ac10,0.13388333333333333,0.0015583333333333332,0.18345833333333333,0.0,0.0,0.004608333333333333,0.0,0.0,0.379425,0.0004,0.044691666666666664,0.0,0.0,0.251975,0.0,0.0,0.0,0.0,0.0
513f2deafdc9f0358700db0e,0.206675,0.030875,0.2551,0.0,0.0008833333333333333,0.009925,0.0,0.005291666666666667,0.0773,0.11253333333333333,0.24009166666666668,0.0,0.0,0.061325,0.0,0.0,0.0,0.0,0.0
50f5ed97fdc9f065f0008ded,0.37375,2.5e-05,0.23791666666666667,0.0,0.004966666666666667,0.0,0.0,0.0,0.10468333333333334,0.005266666666666667,0.23765,0.007141666666666667,0.0,0.009983333333333334,0.0,0.0,0.018033333333333332,0.0,0.0005833333333333334
513e5ddffdc9f0358700aef9,0.251675,0.00345,0.232425,0.0,0.044691666666666664,0.0005083333333333333,0.0,0.0,0.17875,0.0009333333333333333,0.15103333333333332,0.0,0.0,0.13205,0.004483333333333333,0.0,0.0,0.0,0.0
50e5f7d5d7c3df413b000575,0.22166666666666668,0.013658333333333333,0.18301666666666666,0.0,0.142425,0.0016666666666666668,0.0,0.0,0.14633333333333334,0.0,0.29123333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513e6bd4fdc9f0358700c0a3,0.18505833333333332,0.06359166666666667,0.22666666666666666,0.0824,0.00155,0.0015,0.0,0.0,0.33114166666666667,0.0085,0.09959166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513e611afdc9f0358700b4d3,0.2511833333333333,0.031266666666666665,0.21230833333333332,0.011108333333333333,0.014475,0.029108333333333333,8.333333333333334e-06,0.004033333333333333,0.19974166666666668,0.023316666666666666,0.08844166666666667,0.0,5e-05,0.1249,0.0,0.0,0.0,0.0,0.010058333333333334
513e64e5fdc9f0358700b8c6,0.32550833333333334,0.06054166666666667,0.30309166666666665,0.018533333333333332,0.003341666666666667,0.0054,0.0,0.0,0.2820666666666667,0.0,0.0,0.0015166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140caeffdc9f049260029c5,0.20134166666666667,0.0,0.13219166666666668,0.09216666666666666,0.17619166666666666,0.0016833333333333333,0.0,0.004533333333333334,0.38876666666666665,0.0,0.0,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,0.0
513f30a4fdc9f0358700df01,0.2805416666666667,0.04145833333333333,0.06398333333333334,0.0,0.0018583333333333334,0.0,0.0,0.0,0.28425833333333334,0.01795,0.24618333333333334,0.0,0.0,0.06346666666666667,0.0,0.0,0.0003,0.0,0.0
513f2a9dfdc9f0358700d57a,0.22426666666666667,0.0,0.000225,0.0,0.0,0.0,0.0,8.333333333333333e-05,0.519775,0.015675,0.236525,0.0,0.0,0.00345,0.0,0.0,0.0,0.0,0.0
513f11dcfdc9f0358700c8ba,0.302025,0.06774166666666667,0.29796666666666666,0.0,0.006316666666666667,0.015166666666666667,0.000175,0.0,0.07461666666666666,0.0243,0.203225,0.0,0.0,0.0,0.0,0.0,0.008466666666666667,0.0,0.0
513f316afdc9f0358700dfa4,0.3505333333333333,0.026858333333333335,0.027833333333333335,0.012408333333333334,0.013991666666666666,0.0034666666666666665,0.0,0.005216666666666666,0.5394,0.015308333333333334,0.0,0.003033333333333333,0.0,0.00195,0.0,0.0,0.0,0.0,0.0
513f2fb7fdc9f0358700de15,0.1861,0.0121,0.016575,0.0,0.059825,5e-05,0.0,0.0,0.6752333333333334,0.0,0.030841666666666667,0.0016083333333333334,0.0,0.0151,0.0,0.0,0.0025666666666666667,0.0,0.0
50f44503fdc9f065f0003388,0.3601416666666667,0.0,5e-05,0.002841666666666667,0.0959,0.0005916666666666667,0.0004916666666666666,0.0,0.001375,0.085625,0.4527,0.0,0.0,0.00028333333333333335,0.0,0.0,0.0,0.0,0.0
513e6a75fdc9f0358700becd,0.24101666666666666,0.0416,0.276075,0.03355,0.1097,5e-05,0.0,0.0003333333333333333,0.23655833333333334,0.0,0.04164166666666667,0.019441666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335e-05
50f5ed6afdc9f065f0008d4d,0.35230833333333333,0.06523333333333334,0.000375,0.0022333333333333333,0.0,0.004116666666666667,0.0,0.020716666666666668,0.026433333333333333,0.12519166666666667,0.3871583333333333,0.0,0.0,0.012141666666666667,5.833333333333333e-05,0.0,0.0,0.0,0.004033333333333333
513e60e7fdc9f0358700b485,0.18070833333333333,0.19141666666666668,0.33591666666666664,0.0,0.0032916666666666667,0.013991666666666666,0.0,0.0,0.062125,0.0,0.2074,2.5e-05,0.0,0.0031166666666666665,0.0,0.0,0.0020083333333333333,0.0,0.0
5140cbb8fdc9f04926002c30,0.3334416666666667,0.04225,0.222175,0.0,0.010091666666666667,0.019833333333333335,7.5e-05,0.0025083333333333333,0.3222583333333333,0.009175,0.004791666666666666,0.0,0.0,0.0334,0.0,0.0,0.0,0.0,0.0
50f5eeaefdc9f065f0008fce,0.04331666666666667,0.00325,0.945125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008183333333333334,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513d6992fdc9f03587004799,0.3531,0.0015333333333333334,0.507375,0.0,0.026616666666666667,0.00011666666666666667,0.0,0.0025583333333333335,0.0,0.0,0.0008916666666666667,0.015333333333333332,0.0,0.036833333333333336,0.0,0.05488333333333333,0.0,0.0,0.0007583333333333333
50f5ed9cfdc9f065f0008e75,0.07885833333333334,0.13373333333333334,0.0,0.006375,0.266675,0.017725,0.0,0.00023333333333333333,0.496275,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513e6d9ffdc9f0358700c30e,0.34968333333333335,0.007083333333333333,0.33931666666666666,0.0,0.02585,0.005425,0.0,0.0,0.08091666666666666,0.0042,0.18645,0.0,0.0,0.001075,0.0,0.0,0.0,0.0,0.0
50f5ed95fdc9f065f0008dc8,0.15605,0.052366666666666666,0.305475,0.0,0.16199166666666667,0.0003333333333333333,0.0,0.0,0.2768583333333333,0.036658333333333334,0.010216666666666667,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0
513f32aefdc9f0358700e0be,0.2826416666666667,0.04774166666666667,0.0,0.0,7.5e-05,0.008541666666666666,0.0,0.0,0.415625,0.005641666666666666,0.21359166666666668,0.0,0.0,0.019458333333333334,0.0,0.0,0.0,0.0,0.006683333333333334
513f2e89fdc9f0358700dc28,0.34465,0.0010833333333333333,0.00955,0.0024333333333333334,0.013675,0.00785,0.0,0.0,0.087225,0.10553333333333334,0.42539166666666667,0.0,0.0,0.002608333333333333,0.0,0.0,0.0,0.0,0.0
50f42bb0fdc9f065f00015f4,0.27120833333333333,0.0,6.666666666666667e-05,0.0,0.003833333333333333,0.0030166666666666666,0.0,0.0,0.24985833333333332,0.17495,0.296775,0.00018333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00010833333333333333
513f2c4dfdc9f0358700d849,0.13253333333333334,0.0,0.140275,0.0,0.14806666666666668,2.5e-05,0.0,0.0,0.3782916666666667,0.0026416666666666667,0.19816666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513f2c75fdc9f0358700d88f,0.22784166666666666,0.008758333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7042916666666666,0.05909166666666667,0.0,0.0,0.0,1.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0
513f2e09fdc9f0358700db48,0.34036666666666665,0.0371,0.22926666666666667,0.0,0.0,0.0021416666666666667,0.00010833333333333333,0.000325,0.2582833333333333,0.04550833333333333,0.08669166666666667,0.0,0.0,0.00020833333333333335,0.0,0.0,0.0,0.0,0.0
513e6fc8fdc9f0358700c5ff,0.17636666666666667,0.0006833333333333333,0.23220833333333332,0.066025,0.1502,0.00011666666666666667,0.0,0.0,0.272475,0.0,0.09095,0.00955,0.0,0.001425,0.0,0.0,0.0,0.0,0.0
50f5ed52fdc9f065f0008bc9,0.193675,0.01265,0.222825,0.0,0.07580833333333334,0.0,0.0,0.0,0.4191416666666667,0.0,0.04271666666666667,0.001175,0.0,0.03200833333333333,0.0,0.0,0.0,0.0,0.0
513f12e4fdc9f0358700ca2d,0.17985833333333334,0.00014166666666666668,0.435775,0.027525,0.16655833333333334,0.0016916666666666666,0.0,0.0,0.0,0.0,0.12945,0.0,0.0,0.0566,0.0022333333333333333,0.0,0.00016666666666666666,0.0,0.0
513f2b7efdc9f0358700d6e7,0.3787333333333333,0.04120833333333333,0.16356666666666667,0.0,0.0,0.003825,7.5e-05,0.008908333333333334,0.283,0.0007916666666666666,0.09265,5e-05,0.016008333333333333,0.010958333333333334,0.00019166666666666667,0.0,0.0,2.5e-05,8.333333333333334e-06
50f5ed64fdc9f065f0008cc8,0.12185,3.3333333333333335e-05,0.38533333333333336,0.08244166666666666,0.17540833333333333,7.5e-05,0.0,0.00015,0.219075,0.0,0.015633333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140cabbfdc9f0492600291f,0.13471666666666668,0.274175,0.03453333333333333,0.0,0.035175,0.003675,0.0,0.0,0.34774166666666667,0.053733333333333334,0.11598333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002666666666666667
513e6b26fdc9f0358700bfbd,0.24375833333333333,0.09070833333333334,0.3206833333333333,0.014791666666666667,0.04985833333333333,0.003275,0.0,0.0037,0.037691666666666665,0.0,0.19170833333333334,0.011083333333333334,0.0,0.0,0.0,0.0,0.011841666666666667,0.0,0.0209
513f2ad1fdc9f0358700d5d5,0.344475,0.0506,0.11064166666666667,0.00125,0.013216666666666666,0.014483333333333334,0.0,0.00015,0.318675,0.010658333333333334,0.12315833333333333,1.6666666666666667e-05,0.0,0.009233333333333333,0.0,0.0,0.0,0.0033916666666666665,5e-05
50f42b4ffdc9f065f00012bd,0.2843583333333333,0.0,0.0,0.0,0.04425833333333333,0.020275,0.0,0.0003,0.287025,0.05175,0.216125,0.00040833333333333336,0.0,0.0955,0.0,0.0,0.0,0.0,0.0
513f3094fdc9f0358700def6,0.26681666666666665,0.0,0.33718333333333333,0.0,0.15339166666666668,0.012316666666666667,0.0,0.0071,0.032341666666666664,5e-05,0.16913333333333333,0.0,0.001075,0.0016583333333333333,0.0,0.0,0.0,0.0,0.018933333333333333
50f44509fdc9f065f00033fd,0.11976666666666666,0.026558333333333333,0.5797166666666667,0.0,0.0,0.0079,0.0,0.004733333333333333,0.09686666666666667,0.0,0.0,0.0012166666666666667,0.0,0.14679166666666665,0.0,0.0,0.0,4.1666666666666665e-05,0.016408333333333334
513f2c92fdc9f0358700d8be,0.26276666666666665,0.0157,0.15140833333333334,0.0,0.06091666666666667,0.004666666666666667,0.0,0.0028833333333333332,0.22800833333333334,0.0087,0.18139166666666667,0.0,0.0,0.08355833333333333,0.0,0.0,0.0,0.0,0.0
50f5eee7fdc9f065f0009096,0.22526666666666667,0.000225,0.0,0.0,0.0,0.0038083333333333333,0.0,0.0,0.33198333333333335,0.2729333333333333,0.16578333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513e601efdc9f0358700b347,0.336525,0.005733333333333333,0.014791666666666667,0.0,0.14810833333333334,0.0026333333333333334,0.0,0.0018833333333333334,0.03378333333333333,0.009325,0.43878333333333336,0.0,0.0,0.008433333333333333,0.0,0.0,0.0,0.0,0.0
513e6ffafdc9f0358700c64c,0.342425,0.032825,0.4562,0.0,0.000275,0.017091666666666668,0.0,0.0,0.009666666666666667,0.0,0.13446666666666668,0.002191666666666667,0.0,0.000125,0.0,0.0,0.0,0.0,0.004733333333333333
513f32bdfdc9f0358700e0cc,0.3386416666666667,0.03596666666666667,0.038658333333333336,0.0,0.0,0.0015583333333333332,0.0,0.0,0.5143666666666666,0.0012583333333333333,0.061533333333333336,0.0,0.0,0.008016666666666667,0.0,0.0,0.0,0.0,0.0
50f43b6dfdc9f065f0003083,0.003875,0.0,0.76305,0.0,0.0,0.0014,0.0,0.0009666666666666667,0.006525,0.0,0.0,0.007625,0.0,0.21655833333333332,0.0,0.0,0.0,0.0,0.0
513e6c6dfdc9f0358700c178,0.322475,0.0,0.074775,0.001125,0.0624,0.0083,0.0007083333333333334,0.002108333333333333,0.0839,0.09454166666666666,0.2716166666666667,8.333333333333333e-05,0.0,0.05371666666666667,0.0,0.023308333333333334,0.0009416666666666667,0.0,0.0
50f44566fdc9f065f00034db,0.37759166666666666,0.0,0.09053333333333333,0.002025,0.0,0.0001,0.0,0.001275,0.3646583333333333,0.05885,0.07748333333333333,0.001525,0.0,0.022533333333333332,0.0,0.0,0.0025416666666666665,0.0,0.0008833333333333333
513f2991fdc9f0358700d3bd,0.34531666666666666,0.049291666666666664,0.06705833333333333,0.0011333333333333334,0.0,0.023325,0.0,0.007933333333333334,0.43566666666666665,0.002775,0.05565,0.000725,0.0,0.011125,0.0,0.0,0.0,0.0,0.0
513f2c7bfdc9f0358700d89a,0.28960833333333336,0.0040416666666666665,0.066,0.0,0.0185,0.000675,0.0,0.0,0.18615833333333334,0.101025,0.33334166666666665,0.0,0.0,0.00065,0.0,0.0,0.0,0.0,0.0
513e61d6fdc9f0358700b5e8,0.2942166666666667,0.09418333333333333,0.5177333333333334,0.0,0.023683333333333334,0.0,0.0,0.0,0.0032333333333333333,0.0,0.06694166666666666,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513e6190fdc9f0358700b57a,0.13749166666666668,0.04505,0.466175,0.0032916666666666667,0.00038333333333333334,0.00305,0.0,0.00055,0.09800833333333334,0.020766666666666666,0.021966666666666666,0.0005833333333333334,0.0,0.20268333333333333,0.0,0.0,0.0,0.0,0.0
50f5eeebfdc9f065f00090f7,0.3058166666666667,0.01805,0.0,0.0,0.0,0.00048333333333333334,0.0,0.0,0.5220666666666667,0.006683333333333334,0.1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50f44563fdc9f065f00034a7,0.05499166666666667,0.0,0.5633166666666667,0.0,0.14609166666666668,1.6666666666666667e-05,0.0,0.0,0.0,0.0,0.005741666666666667,0.0,0.0,0.22984166666666667,0.0,0.0,0.0,0.0,0.0
50f5ee9bfdc9f065f0008f54,0.33521666666666666,0.018908333333333333,0.08886666666666666,0.0,0.007425,0.00345,0.000325,0.0007166666666666667,0.09541666666666666,0.0422,0.407475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50f5eee8fdc9f065f000909f,0.3262083333333333,0.057841666666666666,0.0073416666666666665,0.0018083333333333332,7.5e-05,0.008475,0.0005333333333333334,0.0004916666666666666,0.13676666666666668,0.014266666666666667,0.41846666666666665,0.0014416666666666666,0.0,0.026283333333333332,0.0,0.0,0.0,0.0,0.0
513f3054fdc9f0358700debf,0.2934833333333333,0.0015333333333333334,0.04245,0.00115,0.00055,0.00015833333333333332,0.0,0.0011916666666666666,0.321,0.009858333333333334,0.3164,0.0,0.0,0.012225,0.0,0.0,0.0,0.0,0.0
513e5e0afdc9f0358700af6b,0.3294416666666667,0.0,0.0,0.0,0.005791666666666666,0.0009583333333333333,0.0,0.0,0.32634166666666664,0.12398333333333333,0.21348333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50f5ec9ffdc9f065f0008abd,0.3683666666666667,0.013416666666666667,0.38030833333333336,0.0,0.0,0.0,0.000175,0.0,0.0035916666666666666,0.0,0.16341666666666665,0.0,0.0,0.06803333333333333,0.0,0.0,0.002691666666666667,0.0,0.0
513e6cdffdc9f0358700c207,0.302975,0.03605,0.4673583333333333,0.0,0.0349,0.0008416666666666667,0.0,1.6666666666666667e-05,0.013733333333333334,0.0005333333333333334,0.136425,0.0,0.0,0.007166666666666667,0.0,0.0,0.0,0.0,0.0
513e6299fdc9f0358700b700,0.08725,0.0,8.333333333333334e-06,0.0,0.0021,8.333333333333334e-06,0.0,0.0,0.5729666666666666,0.07326666666666666,0.2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513e61bcfdc9f0358700b5be,0.28129166666666666,0.00015833333333333332,0.2625416666666667,0.0,0.11421666666666666,0.0,0.0,0.0,0.1507,3.3333333333333335e-05,0.16178333333333333,0.0,0.0,0.029275,0.0,0.0,0.0,0.0,0.0
513f2c05fdc9f0358700d7d4,0.205075,0.0,0.045233333333333334,0.01935,0.003833333333333333,0.003966666666666667,0.0,0.0016916666666666666,0.20471666666666666,0.20818333333333333,0.2979833333333333,0.0011833333333333333,0.0,0.008783333333333334,0.0,0.0,0.0,0.0,0.0
513f2b1ffdc9f0358700d650,0.19188333333333332,0.049325,0.4247916666666667,8.333333333333334e-06,0.0,0.003475,0.0,0.0031333333333333335,0.127825,0.06631666666666666,0.12900833333333334,3.3333333333333335e-05,0.0,0.0042,0.0,0.0,0.0,0.0,0.0
50f42c13fdc9f065f0001847,0.25116666666666665,0.02485,0.0142,0.0,0.035416666666666666,0.0007166666666666667,0.0,0.0,0.15991666666666668,0.11339166666666667,0.40034166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140cc10fdc9f04926002cea,0.18561666666666668,0.105075,0.5548333333333333,0.00045,0.00035,0.003908333333333333,0.0,4.1666666666666665e-05,0.063325,0.0,0.058758333333333336,0.006958333333333334,0.0,0.020683333333333335,0.0,0.0,0.0,0.0,0.0
50f42b50fdc9f065f00012ea,0.2554,0.0,0.0,0.0,0.0009416666666666667,0.0022583333333333335,0.0,0.0006916666666666667,0.4315833333333333,0.19264166666666666,0.11379166666666667,0.0,0.0,0.002575,0.0,0.0,0.0,0.0,0.00011666666666666667
513e6141fdc9f0358700b507,0.1537,0.0034,0.066075,0.15260833333333335,0.0,0.009625,0.0004916666666666666,8.333333333333334e-06,0.10898333333333333,0.0,0.2911416666666667,0.005175,0.00028333333333333335,0.18616666666666667,0.0,0.0,0.0,0.022308333333333333,3.3333333333333335e-05
50f42b51fdc9f065f0001345,0.23198333333333335,0.031041666666666665,0.026033333333333332,0.0,0.051408333333333334,0.00015,0.0,0.0,0.3243916666666667,0.06733333333333333,0.2361,0.012758333333333333,0.002875,0.0,0.0,0.0,0.0,0.0,0.015925
50f5ee97fdc9f065f0008efa,0.21445833333333333,0.008575,0.080975,0.0,0.0,0.0,0.0,0.0,0.464775,0.036025,0.10975,2.5e-05,0.0,0.08541666666666667,0.0,0.0,0.0,0.0,0.0
50f42c1afdc9f065f0001882,0.20906666666666668,0.0,0.0,0.0,0.004083333333333333,0.004641666666666666,0.0,0.0,0.20650833333333332,0.21149166666666666,0.36420833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513f2e52fdc9f0358700dbb7,0.08485833333333333,0.0,0.10149166666666666,0.0,0.0,0.0016666666666666668,0.0,0.01135,0.49975,0.15661666666666665,0.14164166666666667,0.0,0.0,0.002625,0.0,0.0,0.0,0.0,0.0
50f5eeeafdc9f065f00090d0,0.23064166666666666,0.159825,0.15279166666666666,0.024025,0.025566666666666668,0.0006333333333333333,0.0,0.0,0.11843333333333333,0.0003916666666666667,0.2675666666666667,3.3333333333333335e-05,0.0,0.020091666666666667,0.0,0.0,0.0,0.0,0.0
50f42bb0fdc9f065f00015cf,0.32164166666666666,0.0,0.018883333333333332,0.0,0.04405833333333333,0.013675,0.0,0.0,0.11681666666666667,0.14470833333333333,0.3380666666666667,0.0,0.0,0.00215,0.0,0.0,0.0,0.0,0.0
513e61affdc9f0358700b5ab,0.26305833333333334,0.03688333333333333,0.04334166666666667,0.008408333333333334,0.011333333333333334,0.0051916666666666665,0.0007083333333333334,0.00045,0.4766,0.050341666666666667,0.058075,0.003325,0.0,0.041575,0.0,0.0,0.0,0.0,0.0007083333333333334
513f2a0cfdc9f0358700d48f,0.06533333333333333,0.0,7.5e-05,0.0,0.015583333333333333,0.0030916666666666666,0.0,0.0,0.3284166666666667,0.245,0.3418333333333333,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513f2f23fdc9f0358700dd23,0.19036666666666666,0.0302,0.14895833333333333,0.00025,0.023066666666666666,0.008566666666666667,0.0,0.0,0.2502916666666667,0.016183333333333334,0.14814166666666667,8.333333333333333e-05,0.0,0.18389166666666668,0.0,0.0,0.0,0.0,0.0
513f2abafdc9f0358700d5ae,0.117625,0.00315,0.0,0.0,0.0,0.0,0.0,0.0,0.5405,0.242725,0.094975,0.0,0.0,0.001025,0.0,0.0,0.0,0.0,0.0
513d57e9fdc9f0358700324d,0.11119166666666666,0.00015833333333333332,0.6424,6.666666666666667e-05,0.0012333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.21549166666666666,0.0,0.0,0.0,0.012308333333333333,0.00805
50f43b74fdc9f065f0003114,0.07250833333333333,0.0028166666666666665,0.405175,0.0,0.005916666666666666,0.0,0.0,0.0,0.22450833333333334,0.0028583333333333334,0.0,0.0,0.0,0.2860666666666667,0.0,0.0,0.0,0.0,0.00015
50f42b88fdc9f065f00014e4,0.1788,0.008841666666666666,0.02875,0.023291666666666665,0.0283,0.016991666666666665,0.0,0.00036666666666666667,0.576225,0.070425,0.064025,0.00010833333333333333,0.0,0.0034833333333333335,0.0,0.0,0.0,0.0,0.0003916666666666667
513e5cbffdc9f0358700abdf,0.273175,0.00285,0.0039,0.0007333333333333333,5.833333333333333e-05,0.0029083333333333335,0.0,0.0,0.11726666666666667,0.15873333333333334,0.394475,0.0011583333333333333,0.0,0.044475,0.0,0.0,0.0,0.0,0.0002666666666666667
